run_id,seed,experiment,scenario,method,conflict_pressure,scenario_fingerprint,result_mode,conflict_class,ground_truth_conflict,ground_truth_resolvable,ground_truth_feasible_combinations,ground_truth_uses_true_state,noise_ratio,stale_ms,missing_layer,proposals_per_layer,num_proposals,num_layers_observed,num_raw_combinations,num_pruned_combinations,num_evaluated_combinations,num_feasible_combinations,combination_evaluation_mode,selected_proposal_ids,selected_action_set,rejected_proposal_ids,pre_execution_feasibility_checked,post_execution_verification_result,conflict_detected,conflict_resolved,qos_satisfied,infeasible_configuration,decision_rejected,safe_rejection,unsafe_execution,transaction_attempted,rollback_triggered,rollback_success,no_partial_commit,stable_version_before,stable_version_after,proposal_generated_version,execution_version,read_set_version,stale_state_detected,stale_proposal_rejected,proposal_regenerated,coordination_latency_ms,feasibility_latency_ms,transaction_latency_ms,total_latency_ms,peak_memory_mb,timeout,control_messages,control_bytes,success,failure_reason
noise:application_capacity:factor=0.1:seed=17:method=adjacent,17,noise,application_capacity,adjacent,1.2,139d326cf8d0e4144d3a9349a7027cd2702a6536ece3cab09d13f359298c479f,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0017:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0017:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0017:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0017:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0017:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0017:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0017:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0017:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0017:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0017:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0017:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0017:edge-0000:transport:02:DECREASE_SEND_RATE,False,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,2.0635388791561127,1.9556283950805664,11.146590113639832,101.82417929172516,0.014570236206054688,False,32,41404,True,
noise:application_capacity:factor=0.1:seed=18:method=proposed,18,noise,application_capacity,proposed,1.2,1f188f220dc630c16d53bb938a61fe856cf52dbdd6845e27f0101baa3a58d019,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,0,81,4,global_exact_feasibility,exp3-seed-0018:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0018:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0018:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0018:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0018:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0018:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0018:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0018:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0018:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0018:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0018:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0018:edge-0000:transport:02:DECREASE_SEND_RATE,True,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,13.116452842950821,12.935098260641098,11.134613305330276,112.68224194645882,0.046184539794921875,False,32,40290,True,
noise:application_capacity:factor=0.1:seed=18:method=adjacent,18,noise,application_capacity,adjacent,1.2,1f188f220dc630c16d53bb938a61fe856cf52dbdd6845e27f0101baa3a58d019,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0018:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0018:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0018:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0018:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0018:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0018:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0018:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0018:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0018:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0018:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0018:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0018:edge-0000:transport:02:DECREASE_SEND_RATE,False,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,2.037547528743744,1.9270777702331543,11.043842881917953,101.47600620985031,0.014783859252929688,False,32,40290,True,
noise:application_capacity:factor=0.1:seed=19:method=proposed,19,noise,application_capacity,proposed,1.2,c5a1702a41e260824f3f0d6dad5c04a576579dd49af1f8d86b18d32ecb4ddef1,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,0,81,4,global_exact_feasibility,exp3-seed-0019:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0019:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0019:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0019:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0019:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0019:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0019:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0019:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0019:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0019:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0019:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0019:edge-0000:transport:02:DECREASE_SEND_RATE,True,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,13.141341507434845,12.956898659467697,12.528274208307266,114.96342718601227,0.045864105224609375,False,32,46874,True,
noise:application_capacity:factor=0.1:seed=19:method=adjacent,19,noise,application_capacity,adjacent,1.2,c5a1702a41e260824f3f0d6dad5c04a576579dd49af1f8d86b18d32ecb4ddef1,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0019:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0019:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0019:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0019:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0019:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0019:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0019:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0019:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0019:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0019:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0019:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0019:edge-0000:transport:02:DECREASE_SEND_RATE,False,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,2.0201317965984344,1.9093453884124756,12.44322583079338,103.46831381320953,0.014463424682617188,False,32,46874,True,
noise:application_capacity:factor=0.1:seed=20:method=proposed,20,noise,application_capacity,proposed,1.2,517333cb964a86056cd6313b1aa23ab0f77005590122f8f88f79de5e39dcd85e,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,0,81,4,global_exact_feasibility,exp3-seed-0020:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0020:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0020:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0020:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0020:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0020:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0020:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0020:edge-0000:transport:02:DECREASE_SEND_RATE,True,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,13.229969888925552,13.046842068433762,12.020643800497055,114.06131088733673,0.046024322509765625,False,32,44694,True,
noise:application_capacity:factor=0.1:seed=20:method=adjacent,20,noise,application_capacity,adjacent,1.2,517333cb964a86056cd6313b1aa23ab0f77005590122f8f88f79de5e39dcd85e,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0020:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0020:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0020:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0020:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0020:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0020:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0020:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0020:edge-0000:transport:02:DECREASE_SEND_RATE,False,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,2.0178668200969696,1.9075237214565277,11.957913637161255,102.70436853170395,0.014623641967773438,False,32,44694,True,
noise:application_capacity:factor=0.1:seed=21:method=proposed,21,noise,application_capacity,proposed,1.2,778d12da889fe93fb1d6b8927a5f610481de833fe4e66bb05e014cd9cc6e8acf,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,0,81,4,global_exact_feasibility,exp3-seed-0021:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0021:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0021:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0021:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0021:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0021:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0021:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0021:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0021:edge-0000:transport:02:DECREASE_SEND_RATE,True,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,13.242188841104507,13.053018599748611,12.752994894981384,116.10470339655876,0.05338478088378906,False,32,47947,True,
noise:application_capacity:factor=0.1:seed=21:method=adjacent,21,noise,application_capacity,adjacent,1.2,778d12da889fe93fb1d6b8927a5f610481de833fe4e66bb05e014cd9cc6e8acf,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0021:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0021:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0021:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0021:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0021:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0021:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0021:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0021:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0021:edge-0000:transport:02:DECREASE_SEND_RATE,False,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,2.1233856678009033,2.010960131883621,12.736201286315918,104.41946610808372,0.014638900756835938,False,32,47947,True,
noise:application_capacity:factor=0.1:seed=22:method=proposed,22,noise,application_capacity,proposed,1.2,08eba915717135bc6bac9bbca018ce635d51b43fdb98785296251f84d87a0aec,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,0,81,4,global_exact_feasibility,exp3-seed-0022:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0022:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0022:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0022:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0022:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0022:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0022:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0022:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0022:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0022:edge-0000:transport:02:DECREASE_SEND_RATE,True,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,13.273779302835464,13.091832399368286,11.857982724905014,113.42969909310341,0.04992866516113281,False,32,43690,True,
noise:application_capacity:factor=0.1:seed=22:method=adjacent,22,noise,application_capacity,adjacent,1.2,08eba915717135bc6bac9bbca018ce635d51b43fdb98785296251f84d87a0aec,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0022:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0022:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0022:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0022:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0022:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0022:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0022:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0022:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0022:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0022:edge-0000:transport:02:DECREASE_SEND_RATE,False,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,2.0246393978595734,1.9146576523780823,11.84837520122528,101.9982062280178,0.014463424682617188,False,32,43690,True,
noise:application_capacity:factor=0.1:seed=23:method=proposed,23,noise,application_capacity,proposed,1.2,7590e474457b75687b2e402094010588f9c56f00f11d087bc284485d13693b21,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,0,81,4,global_exact_feasibility,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0023:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0023:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0023:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0023:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0023:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0023:edge-0000:transport:02:DECREASE_SEND_RATE,True,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,13.18247988820076,12.999318540096283,12.291468679904938,114.66134712100029,0.046024322509765625,False,32,45757,True,
noise:application_capacity:factor=0.1:seed=23:method=adjacent,23,noise,application_capacity,adjacent,1.2,7590e474457b75687b2e402094010588f9c56f00f11d087bc284485d13693b21,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0023:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0023:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0023:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0023:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0023:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0023:edge-0000:transport:02:DECREASE_SEND_RATE,False,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,2.036958932876587,1.9270740449428558,12.22192868590355,103.388000279665,0.014623641967773438,False,32,45757,True,
noise:application_capacity:factor=0.1:seed=24:method=proposed,24,noise,application_capacity,proposed,1.2,2680daea8bae08af896951b832b0540a3a4d32d776e842dc1103ac933c934ebb,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,0,81,4,global_exact_feasibility,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0024:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0024:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0024:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0024:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0024:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0024:edge-0000:transport:02:DECREASE_SEND_RATE,True,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,13.228010386228561,13.038862496614456,11.439647525548935,113.35010454058647,0.04972648620605469,False,32,41530,True,
noise:application_capacity:factor=0.1:seed=24:method=adjacent,24,noise,application_capacity,adjacent,1.2,2680daea8bae08af896951b832b0540a3a4d32d776e842dc1103ac933c934ebb,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0024:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0024:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0024:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0024:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0024:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0024:edge-0000:transport:02:DECREASE_SEND_RATE,False,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,2.1139830350875854,2.0008422434329987,11.40754297375679,102.0568460226059,0.014799118041992188,False,32,41530,True,
noise:application_capacity:factor=0.1:seed=25:method=proposed,25,noise,application_capacity,proposed,1.2,f0d72cf7c850103e936ec1936786835e0ff56641722551079791fdd7015230a1,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,0,81,4,global_exact_feasibility,exp3-seed-0025:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0025:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0025:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0025:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0025:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0025:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0025:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0025:edge-0000:transport:02:DECREASE_SEND_RATE,True,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,13.270609080791473,13.086836785078049,11.134423315525055,112.50269785523415,0.046344757080078125,False,32,40410,True,
noise:application_capacity:factor=0.1:seed=25:method=adjacent,25,noise,application_capacity,adjacent,1.2,f0d72cf7c850103e936ec1936786835e0ff56641722551079791fdd7015230a1,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0025:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0025:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0025:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0025:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0025:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0025:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0025:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0025:edge-0000:transport:02:DECREASE_SEND_RATE,False,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,2.043694257736206,1.9339732825756073,11.13048568367958,101.13352537155151,0.014944076538085938,False,32,40410,True,
noise:application_capacity:factor=0.1:seed=26:method=proposed,26,noise,application_capacity,proposed,1.2,5db1ba7e6f635419fa4a71aeb0e4f308361bc8890c8c13627e0bb99a267fd0af,in_memory_transactional_control_plane_simulation,RESOLVABLE_CONFLICT,True,True,4,True,0.1,0,,0,12,4,81,0,81,4,global_exact_feasibility,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:ALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0026:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0026:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0026:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0026:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0026:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0026:edge-0000:transport:02:DECREASE_SEND_RATE,True,PASS,True,True,True,False,False,False,False,True,False,False,True,1,2,1,1,1,False,False,False,13.205006718635559,13.019192963838577,12.14650273323059,115.33739417791367,0.046024322509765625,False,32,45774,True,
